Invoice_ID,Date,Store,Category,Product,Quantity,Unit_Price,Total_Price,Discount,Net_Price,Payment_Method,Customer_Name,Customer_City,Customer_Email
24505490-63de-4db7-be85-b0572ff04e0d,2024-02-04,Store_5,Frozen Foods,Frozen Peas,2,320.62,641.24,135.62,505.62,Debit Card,Brittany Oneal,Wrightburgh,charlesharris@murphy.net
586debb7-c661-4475-9ec2-7dd7ce00f5b6,2025-06-28,Store_3,Dairy,Butter,10,125.7,1257.0,74.94,1182.06,Credit Card,Matthew Gardner,Nataliehaven,castanedamark@yahoo.com
6e2d4cc9-3887-4c25-a274-24ed7d03ec52,2025-10-01,Store_7,Fruits,Banana,5,237.44,1187.2,166.16,1021.04,UPI,Cheryl Anderson,Mirandahaven,lstewart@thomas.com
9f132840-75c9-482d-b354-5c7951530b19,2025-02-14,Store_5,Fruits,Banana,3,143.63,430.89,3.14,427.75,Wallet,David Flowers,Lake David,omercer@gmail.com
6710a62a-f692-42ef-9321-b478c4fb4921,2025-05-29,Store_2,Dairy,Milk,8,393.29,3146.32,43.52,3102.8,Debit Card,Susan Rodriguez,New Denise,qphillips@yahoo.com
a6844980-27c7-4179-8e76-dfe317bc27da,2024-07-11,Store_6,Personal Care,Toothbrush,2,451.28,902.56,91.84,810.72,Cash,Corey Lane,New Timothystad,micheleward@mendoza.com
9bb8538a-b887-4481-a8ad-6b4132c05b54,2024-12-03,Store_2,Frozen Foods,Ice Cream,4,64.85,259.4,47.63,211.77,Wallet,John Johnson,Katherinestad,waltonrebecca@hotmail.com
146d2697-3ea1-4d67-a00a-92ddfe66d041,2025-03-03,Store_10,Personal Care,Hair Oil,5,253.26,1266.3,28.57,1237.73,Cash,John Smith,Matthewsberg,tyler89@gmail.com
f79807af-fc0f-427c-92bf-7d107ca447b3,2024-06-30,Store_4,Bakery,Croissant,10,371.25,3712.5,747.92,2964.58,UPI,Lisa King,Grimeshaven,jacobsjeremy@morgan.com
1a57fb76-23c6-4458-8d1f-742ac820af69,2024-09-03,Store_8,Snacks,Cookies,2,95.83,191.66,46.47,145.19,UPI,Shawn Powers,Smithport,johnarmstrong@herring.info
4c01abbd-7e5f-4bab-9707-02ffede596ef,2024-05-16,Store_2,Beverages,Coffee,1,250.28,250.28,23.45,226.83,Debit Card,Malik Le,Jasmineland,kendrawilson@rosales-russo.net
9356414e-d09c-4dcf-bea0-00c89183cc1e,2023-10-20,Store_3,Household,Toothpaste,8,344.54,2756.32,663.8,2092.52,Debit Card,John Mendoza,Russellside,jodirichard@yahoo.com
234d6c2a-b489-40c1-8e52-7b5e7b940ea7,2024-05-10,Store_10,Meat,Fish,5,20.33,101.65,24.57,77.08,Cash,Charlene Castro,Hannahborough,martinlouis@simpson.com
893127ef-dc59-41af-9a2b-813428817dc1,2024-04-13,Store_6,Fruits,Pineapple,4,133.96,535.84,51.53,484.31,Cash,Adriana Hatfield,Randyville,ricerichard@hotmail.com
afd6eae6-9859-480a-a915-f48786df9e78,2025-08-19,Store_7,Household,Soap,8,200.35,1602.8,364.55,1238.25,Debit Card,Edward King,West Steven,xjohnson@gmail.com
5889ae17-d6a7-4d73-819a-34cdf3cfc8f4,2024-10-18,Store_3,Beverages,Coke,4,155.74,622.96,133.85,489.11,UPI,Debra Bennett,Lewishaven,andrewslisa@wise-garcia.info
ba4d4d14-1ef3-4d60-9307-b446f81c9c5a,2024-10-10,Store_8,Bakery,Muffin,1,144.28,144.28,2.89,141.39,UPI,Dr. Courtney Zimmerman,East Johnstad,michael51@hotmail.com
d3fbceb2-a874-4c27-b48b-a35ef5fbd775,2024-02-17,Store_3,Frozen Foods,Frozen Peas,7,439.61,3077.27,631.03,2446.24,Debit Card,Lydia West,New Sandrahaven,ejohnson@yahoo.com
8b6edea6-ce57-4ac6-b360-5d2b85df82da,2025-08-02,Store_9,Household,Detergent,6,216.23,1297.38,236.52,1060.86,Debit Card,Jason Crane,Port Kimberlyton,cathy14@hotmail.com
1b79e502-14c4-44e3-973f-be9286340a78,2025-07-08,Store_8,Meat,Chicken,1,324.27,324.27,14.9,309.37,Credit Card,Gabrielle Garcia,Carrfort,cummingsangela@hotmail.com
2aa61ea7-a627-4211-9dc9-1a8b70c60ab7,2024-06-05,Store_2,Fruits,Grapes,4,317.87,1271.48,99.72,1171.76,Cash,Todd Wilson,Stevenberg,rfinley@riley.net
9afd3108-c36e-4002-ad1e-dd2db5605696,2024-03-12,Store_3,Dairy,Cheese,9,359.65,3236.85,621.16,2615.69,Wallet,Anna Thomas,East Henryberg,jamie24@yahoo.com
0298dc88-17c7-4e6e-b857-6f077cd554db,2025-06-22,Store_5,Frozen Foods,Frozen Peas,8,244.4,1955.2,359.35,1595.85,Credit Card,Melanie Neal,East Marissa,matthew40@yahoo.com
b8de83b3-5753-46a4-a762-d02284d86e4a,2023-11-05,Store_3,Personal Care,Toothbrush,5,107.35,536.75,55.62,481.13,UPI,Allen Zuniga,West Samanthaberg,frank92@gmail.com
a8460ae0-d00c-4617-94be-566006667a79,2023-12-02,Store_10,Frozen Foods,Ice Cream,1,474.57,474.57,109.52,365.05,Credit Card,Jennifer Trujillo,Lake Josephshire,mason69@fernandez.com
7d2fb1e6-3b13-46d3-9271-14c7358065b1,2025-05-09,Store_1,Vegetables,Carrot,4,138.27,553.08,117.78,435.3,UPI,Dennis Foster,Moralesstad,ana59@lee.com
d50d01b5-ba19-4bb4-84f5-1c2e206f4367,2024-06-14,Store_6,Personal Care,Face Wash,10,137.48,1374.8,30.61,1344.19,Credit Card,Gina Webb,Karenfort,michael19@chen.org
9d0a61df-3800-480b-a034-fab7e032bbdf,2024-04-10,Store_8,Personal Care,Lotion,1,362.11,362.11,39.39,322.72,UPI,Gregory Larsen,East Johnfort,craig27@parker.info
529759d4-a838-4686-8260-685289814e61,2024-07-19,Store_5,Vegetables,Potato,4,103.37,413.48,89.1,324.38,Debit Card,Colton Johnson,North Sabrinaland,tracy48@christian.net
4df6510f-fd43-465f-9ccc-6d26d15d7ad4,2025-08-20,Store_4,Meat,Pork,3,221.34,664.02,34.3,629.72,Debit Card,Stephanie Mckenzie,Lake Stephanie,cford@yahoo.com
8ca73832-8aa6-440e-8f7f-d55bd306598e,2024-08-13,Store_5,Snacks,Popcorn,3,210.18,630.54,23.01,607.53,Debit Card,Colton Stevenson,Milesfort,alvarezkevin@johnson-simmons.info
ba0bd3ff-44f6-4e8a-a511-a49f4843f82b,2025-05-07,Store_8,Snacks,Nuts,8,454.59,3636.72,336.07,3300.65,Cash,Calvin Wilson,East Ruth,lewisthomas@lee-phillips.com
a2536606-6586-4f0b-81fb-4eb30f0a2e2c,2025-03-30,Store_7,Fruits,Grapes,3,437.01,1311.03,319.37,991.66,Credit Card,Christopher Burns,West William,lisa66@baker.biz
42f39e1f-d5b8-484d-9258-93350fa231fa,2023-12-27,Store_1,Frozen Foods,Frozen Fries,10,135.55,1355.5,32.29,1323.21,Cash,Dana Brown,Lake Julianstad,joneschris@pierce.org
533ae080-e9df-4ec0-a623-e93e7815858d,2024-11-18,Store_10,Bakery,Cake,8,455.03,3640.24,907.09,2733.15,Cash,Aaron Morris,New Grantfurt,usantos@warren.info
5513c2bc-382f-465e-b3b7-65b83d0a11a7,2025-01-15,Store_7,Fruits,Orange,9,313.63,2822.67,213.47,2609.2,Debit Card,Timothy Wagner,West Christine,josephcharles@tanner.net
30230ea5-49c0-496a-b852-2f08c838aef7,2025-04-07,Store_9,Dairy,Cream,1,294.44,294.44,19.16,275.28,UPI,Vincent Lamb,New Amberside,carsonkelly@gmail.com
70a02555-b0fc-4cfa-80e0-a2dfae3853c0,2024-08-15,Store_7,Bakery,Muffin,3,53.93,161.79,28.73,133.06,Credit Card,Cassandra Allen,South Fernando,shanebaker@yahoo.com
1bb354c4-44df-4463-a6ed-a13e16021081,2024-04-23,Store_5,Beverages,Coke,6,31.64,189.84,6.07,183.77,Debit Card,Erin Lopez,South Lisaberg,peter27@hotmail.com
59ab9a1e-20ad-490f-b125-d9af96874b55,2023-12-31,Store_5,Frozen Foods,Frozen Peas,5,310.34,1551.7,295.43,1256.27,Wallet,Mike Lewis,Lake David,mackenziesharp@mcgrath-mccall.com
1a1234f7-1abe-4a6a-b6d8-ebdcfe7e09e1,2024-08-27,Store_3,Bakery,Muffin,3,164.62,493.86,122.79,371.07,Wallet,Jill Mcclain,Joshuaburgh,barbara19@snyder-sanchez.org
ab87e180-cd4f-49f9-8bc7-e1b91222390e,2025-09-29,Store_1,Meat,Chicken,4,82.82,331.28,19.04,312.24,UPI,Brittany Odom,Port Richard,hannah97@church.biz
24f0eae9-42a9-46b9-8d46-0f13e507ccd5,2025-06-10,Store_8,Beverages,Pepsi,8,223.85,1790.8,445.55,1345.25,Cash,Elijah Bell,West Jacobland,monica92@gardner-smith.com
b4a3a39d-fa8c-409e-85ae-82640d589272,2025-05-12,Store_3,Meat,Fish,9,247.75,2229.75,274.81,1954.94,Cash,Judith Robinson,Suareztown,deanna71@hotmail.com
8387d61f-ef85-4626-8876-49205098ef93,2024-06-25,Store_3,Bakery,Bread,4,435.4,1741.6,78.66,1662.94,Wallet,Anthony Carter,East Deborah,rogerlawson@jenkins-reilly.org
bd8db6cf-4bb2-4018-bbb7-467478e1992d,2024-08-01,Store_1,Beverages,Coffee,10,114.07,1140.7,284.61,856.09,Wallet,Philip Harrison,Teresaberg,gregoryjames@lawrence.biz
bdaa2b22-e76a-4609-bc77-34dbe607db32,2025-01-06,Store_8,Personal Care,Deodorant,7,461.0,3227.0,198.59,3028.41,Cash,Reginald Baldwin,Lake Angelamouth,qsalas@sparks.com
93edd0e0-5618-4cda-aa2f-f89dd67555fe,2025-08-08,Store_7,Bakery,Bread,5,343.84,1719.2,292.54,1426.66,Debit Card,Christopher Cox,Port Ashleyberg,denise58@gmail.com
c76e3466-9c35-4c5a-9a94-5a5769734442,2024-05-20,Store_8,Personal Care,Lotion,6,85.35,512.1,10.38,501.72,UPI,Jonathan Richardson,Whiteton,stacystanley@turner.biz
aa18138a-c02a-4cbb-909d-75f831bc07fc,2025-03-30,Store_10,Beverages,Coffee,1,171.42,171.42,1.88,169.54,UPI,Donald Gutierrez,North Stephen,anna97@moreno.com
065c2d71-7972-490b-8b8c-175532c62f95,2024-03-30,Store_5,Bakery,Donut,3,113.57,340.71,4.15,336.56,Debit Card,George Richmond,Cooperhaven,kristagarcia@hotmail.com
b97c652b-52b2-4c18-8f80-ec7fb8c54948,2024-11-28,Store_2,Fruits,Pineapple,2,278.11,556.22,83.75,472.47,UPI,Andrew Hall,Port Juan,elizabeth69@gmail.com
535ca5f7-09bd-43d9-9e43-111d4c686a81,2025-01-27,Store_2,Beverages,Pepsi,4,482.87,1931.48,417.93,1513.55,Cash,Nicolas Curtis,Morenomouth,john08@brown.com
bc09f148-19c5-4eac-8988-1edb3360f16c,2025-02-02,Store_3,Snacks,Cookies,7,391.95,2743.65,195.44,2548.21,Cash,Mark Robbins,North Audrey,olane@yahoo.com
b36a3a95-d582-4e48-af55-0c20b81a1c9e,2024-06-23,Store_10,Beverages,Tea,7,370.59,2594.13,597.75,1996.38,Credit Card,Mr. Timothy Villegas,Danielbury,hernandezrobert@hotmail.com
f8fd49bc-6598-49fc-b0d8-cdb281cc4a01,2023-12-08,Store_7,Bakery,Bread,6,261.2,1567.2,191.83,1375.37,UPI,Bryce White,South Erik,fitzgeraldluke@gmail.com
6f47ab3f-fda1-4e7b-baed-6a3a72b0d262,2025-07-22,Store_6,Beverages,Coffee,10,217.3,2173.0,410.96,1762.04,Wallet,Scott Gill,Sharonshire,markturner@hotmail.com
88563718-1ea9-4e82-9edc-d32d56e052a7,2025-06-26,Store_8,Dairy,Yogurt,7,55.54,388.78,49.89,338.89,Credit Card,Laurie Odonnell,New Pamelatown,georgeaguilar@yahoo.com
33b31d62-8354-4e7c-9f1a-194b304902b7,2024-10-02,Store_5,Dairy,Yogurt,9,318.48,2866.32,375.97,2490.35,UPI,Sheryl Collier,North Adam,cparsons@walker.com
1c458d6b-e552-440e-829b-b3f9c465f1c2,2024-04-27,Store_5,Frozen Foods,Frozen Pizza,8,157.19,1257.52,309.41,948.11,Credit Card,Ashley Webb,North James,breanna08@yahoo.com
bc11cc2c-6501-439f-89e2-a1a746ca9fce,2024-06-09,Store_1,Household,Toothpaste,5,288.58,1442.9,198.76,1244.14,Wallet,Michele Blair,Micheleland,scott40@gmail.com
ca7c672f-590c-4f39-8ac1-16cc38cbc249,2025-09-29,Store_10,Vegetables,Broccoli,7,212.38,1486.66,172.7,1313.96,Debit Card,James Hart,Johnton,ievans@jones.biz
71298473-2e50-487d-a917-66b043e15c67,2024-10-25,Store_2,Bakery,Croissant,10,50.07,500.7,63.02,437.68,UPI,Natalie Schultz,South Lauren,stacydelgado@yahoo.com
93f9aac7-cf3a-4b36-8b54-08547cd3dd21,2025-02-12,Store_5,Dairy,Cheese,7,32.18,225.26,23.44,201.82,Debit Card,Paul Hernandez,Williamsonfurt,finleykimberly@cox.info
1b2cd81f-1cc7-45d5-b605-1db42b9368a8,2023-11-08,Store_3,Personal Care,Face Wash,8,315.67,2525.36,167.35,2358.01,Credit Card,Lisa Villegas,Perezborough,birddiana@hotmail.com
3e0720d2-e218-4ca0-90c6-147045c0230c,2025-05-05,Store_7,Dairy,Milk,10,137.07,1370.7,230.76,1139.94,Wallet,Nicole Reynolds,Anthonyville,alan09@hotmail.com
6f4483f6-3aa5-46a6-9c49-5f06df8f0d41,2025-06-13,Store_8,Fruits,Apple,7,67.17,470.19,20.19,450.0,UPI,Amber Jacobs,Amymouth,stuartmelinda@hotmail.com
6c25a1cc-1266-4be9-8b61-ad9c4f282f57,2023-12-19,Store_6,Frozen Foods,Frozen Fries,5,313.06,1565.3,381.12,1184.18,UPI,John Nelson,Stephenstad,carrdanielle@hill-schultz.net
c446804b-e92b-4f0c-8a7a-654e50dccab0,2024-11-02,Store_1,Beverages,Coke,3,76.21,228.63,10.91,217.72,Credit Card,Javier Brown,Lake Alexanderland,chelseaburgess@gmail.com
928b1ab4-6f7e-44f5-bcd6-2a5d8daad1aa,2024-02-08,Store_7,Fruits,Banana,8,327.83,2622.64,426.01,2196.63,Wallet,David Spencer,Harrismouth,johnsonnoah@hotmail.com
74960add-fdd9-4018-ba10-83bc9add7081,2023-12-06,Store_7,Snacks,Chips,5,387.16,1935.8,71.7,1864.1,Cash,Jill Davis,Deanchester,angeladavis@dixon-stanley.net
703cf09c-646d-4d2c-b87b-dcb3794d911b,2025-09-04,Store_8,Vegetables,Potato,3,372.0,1116.0,124.23,991.77,UPI,Michael Reyes,Cruzchester,vshort@gmail.com
477f5c38-9f1a-4d7b-8be7-6d586a9a9775,2025-02-07,Store_7,Fruits,Grapes,10,128.89,1288.9,95.0,1193.9,Cash,Jesse Sullivan,Walkerland,davidlittle@obrien.com
2b4db39b-e87c-42df-a953-9196ef4a1d6c,2024-12-27,Store_7,Bakery,Bread,2,318.9,637.8,113.7,524.1,UPI,John Cobb,Sandramouth,henryfrederick@young.com
053084b3-0fbc-4cde-97c7-b678c62af3b3,2024-06-02,Store_7,Personal Care,Hair Oil,9,499.52,4495.68,41.6,4454.08,UPI,Grant Webster,Grantland,christopherwaters@yahoo.com
a1652452-fd1e-4174-b8f4-89ceeeb8cad2,2025-03-02,Store_8,Household,Cleaner,10,468.29,4682.9,1059.59,3623.31,Credit Card,Sharon Benitez,Jamesburgh,allisonpoole@werner.com
afef9e9f-3f9b-4233-a29b-b4acfa8d1185,2024-08-02,Store_2,Fruits,Mango,1,216.78,216.78,17.12,199.66,Debit Card,Robert Horne,Ambermouth,zjackson@rojas.com
1163bc28-a834-4608-b235-d1c17c9bbe16,2025-09-27,Store_6,Frozen Foods,Frozen Fries,2,252.45,504.9,118.52,386.38,UPI,Christopher Estrada,South Melissaville,calderonmichael@figueroa.net
ca137acb-f93f-45fe-95e8-b0c9691732fd,2024-02-16,Store_6,Frozen Foods,Frozen Pizza,3,151.13,453.39,21.79,431.6,UPI,David Hill,Robinmouth,ewells@gmail.com
9505e8a1-a414-461d-adc9-6c7a57c4fb38,2024-10-31,Store_10,Snacks,Nuts,4,297.95,1191.8,204.09,987.71,UPI,Daniel Bowen,West Kylieborough,johnathanjohnson@williams.com
195f99f4-ef7b-41bb-9631-0b127cb996a5,2023-11-26,Store_6,Dairy,Butter,7,480.3,3362.1,700.23,2661.87,UPI,John Ortiz,West Jasonshire,melissadickson@gmail.com
80a1120a-3692-42a5-bba6-96e1f806c102,2024-04-12,Store_8,Dairy,Cream,4,148.4,593.6,111.19,482.41,Credit Card,Erin Stone,New Terri,amy87@yahoo.com
3496b755-9e3e-4700-81de-429d15c8d5bf,2023-12-03,Store_7,Dairy,Cheese,3,306.82,920.46,23.22,897.24,UPI,Kathryn Jones,Stephenside,wilsonjohn@yahoo.com
9c06c285-42ac-4e63-a35a-c92239de6fea,2023-12-18,Store_6,Beverages,Pepsi,4,282.85,1131.4,282.64,848.76,Debit Card,Kimberly Stewart,Palmerhaven,marquezmikayla@hotmail.com
5a315ada-aa2a-4151-9f74-13f313a4746c,2024-11-23,Store_1,Bakery,Cake,3,415.69,1247.07,278.86,968.21,Cash,Jeffrey Bell,Hancockborough,andrewmartin@hall.com
c632bf0e-837f-46ec-9298-df3fd38abdb5,2025-08-26,Store_4,Bakery,Muffin,2,312.61,625.22,18.86,606.36,UPI,Caleb Clark,Ericksonmouth,smithcarolyn@gmail.com
57212eaf-6b9b-4187-b5f0-3b82445613fc,2025-07-08,Store_9,Beverages,Juice,6,386.99,2321.94,447.03,1874.91,Debit Card,Mark Wright,Danielborough,mercadochloe@hughes.com
ea698912-8a88-447f-88b4-c8b77b346b58,2024-02-03,Store_8,Dairy,Cream,10,338.05,3380.5,597.0,2783.5,UPI,George Mcgee,Dalestad,timothy48@yahoo.com
a1a8fe9e-d4ee-4ddf-9e61-51aac5be7672,2025-04-15,Store_2,Vegetables,Tomato,10,308.73,3087.3,662.52,2424.78,Wallet,Penny Scott,North Shawnachester,bwallace@yahoo.com
5edc7fb0-bdac-4787-9eee-4a3561803218,2024-07-09,Store_4,Fruits,Mango,2,91.85,183.7,5.42,178.28,Debit Card,Emily Brewer,Jamestown,joseph36@moore.com
0cabd7d9-e56a-4bf2-b5d3-891ad747825c,2024-11-20,Store_2,Dairy,Butter,8,383.36,3066.88,382.13,2684.75,Credit Card,Bobby Murphy,Lake Scott,robinsoncindy@thornton-diaz.info
de7420c5-ff6d-4bfb-9b02-d09f776d01e3,2024-12-27,Store_7,Bakery,Croissant,3,70.26,210.78,10.64,200.14,Cash,Monica Coleman,Sarahstad,adam75@yahoo.com
a7b4c79a-6be6-4386-9839-ee57fa1bdf65,2025-08-09,Store_5,Snacks,Popcorn,6,150.51,903.06,38.66,864.4,Debit Card,Joanne Blake,Halemouth,christopherthomas@evans.org
bef82cf1-89c4-47e1-9503-45ac3e097aad,2024-09-03,Store_7,Frozen Foods,Frozen Peas,4,84.29,337.16,63.51,273.65,Credit Card,Erik Nichols,Lake Shaneview,nhoffman@gmail.com
eb4884c8-ede7-499f-8e0f-4cdeea6b7389,2025-05-03,Store_9,Dairy,Yogurt,7,459.83,3218.81,722.68,2496.13,Debit Card,Mary Hickman,Dawnview,brittany25@wilson.info
6613564d-bc35-41cf-856b-2836968607f2,2024-12-06,Store_9,Fruits,Grapes,3,387.37,1162.11,208.49,953.62,Cash,Katherine Brown,Ebonyville,npierce@yahoo.com
9d22c415-9c44-417c-b168-88cdad08cf07,2024-10-01,Store_7,Vegetables,Onion,6,206.81,1240.86,239.6,1001.26,Cash,Christie Thomas,East Andrewville,mortonnicholas@middleton.com
bf4696ab-5342-4ce1-9d50-cf74c0a69514,2024-12-26,Store_9,Frozen Foods,Frozen Pizza,3,452.23,1356.69,19.61,1337.08,Debit Card,Julia Dean,Jonesbury,herreratyler@ferguson.org
7dbb2585-6f59-4e69-90f4-6bfa428ce9dc,2024-02-19,Store_6,Frozen Foods,Frozen Fries,9,438.04,3942.36,711.15,3231.21,Debit Card,Katie Palmer,Danielshire,nicholasclark@gmail.com
08ea480d-50d9-4f12-ada4-ce96be62aca3,2024-08-31,Store_7,Fruits,Orange,9,309.1,2781.9,102.14,2679.76,UPI,Christopher Kennedy,Rossville,timmyers@lowe-tran.biz
c0c4cfb2-d54b-448f-9f76-4e01fa3bac22,2025-03-07,Store_6,Snacks,Nuts,10,396.29,3962.9,645.99,3316.91,UPI,Karen Stevens,North Michelleside,sbennett@gmail.com
da3bdeb1-0cf7-465f-b226-5720cf1dee4a,2024-10-24,Store_3,Snacks,Chocolate,2,28.12,56.24,4.7,51.54,Wallet,Michelle Massey,North Ronald,laurajones@holt-obrien.com
47f60376-9b53-4e11-9c5e-1828cabe6ae7,2024-01-21,Store_9,Household,Shampoo,4,55.48,221.92,30.61,191.31,Debit Card,Todd Kerr,East Joseph,ashley42@williams-montes.com
fca08612-fb3e-4447-82cf-acac1317eed0,2024-04-12,Store_5,Dairy,Milk,1,446.26,446.26,60.24,386.02,Credit Card,James Stewart,Port Austin,dward@gomez.com
070ffde2-180f-4528-b1e0-1a894431ba3b,2025-07-29,Store_1,Beverages,Water,7,493.61,3455.27,95.4,3359.87,Debit Card,Allen Luna,Harrisonport,hoodangela@yahoo.com
98928c3a-d21a-402d-a259-a7e6dc62ccdb,2025-07-30,Store_2,Beverages,Water,9,183.69,1653.21,19.73,1633.48,UPI,Dwayne King,Lake Jenniferview,frankhernandez@gmail.com
af9348d3-f24c-4df7-ab7b-51f25f940f79,2025-02-18,Store_10,Beverages,Coffee,1,232.04,232.04,57.02,175.02,Wallet,Karen Andrews,Lake Kathleenshire,anna37@gmail.com
743e0080-1339-4dd3-9b21-ca1f56f3bb49,2025-05-28,Store_10,Household,Cleaner,4,181.67,726.68,51.69,674.99,Credit Card,Sharon Kim,New Sandratown,moralesmelissa@rubio.com
997849ef-c963-4df7-83f4-341e504526ab,2025-03-07,Store_6,Frozen Foods,Ice Cream,2,170.65,341.3,49.69,291.61,UPI,Amanda Mclean,Ramosfort,nathan35@mitchell.com
9d057c8b-0720-45cc-8612-e72cb055d345,2024-10-04,Store_1,Vegetables,Potato,7,415.93,2911.51,59.65,2851.86,UPI,Andrew Freeman,Patriciashire,gary80@leblanc.biz
7e8092af-ab02-4eea-9ae1-8c58185868ed,2023-11-22,Store_9,Dairy,Yogurt,4,228.62,914.48,84.43,830.05,UPI,Katelyn Norris,Port Amanda,victoria57@smith-knight.org
3abb5044-d667-4b69-8e68-aac40b2aca8c,2024-01-31,Store_10,Personal Care,Hair Oil,9,391.62,3524.58,768.37,2756.21,UPI,Gregory White,New Debra,aedwards@gmail.com
303875dc-d652-4de8-8807-6e426f421c73,2025-03-26,Store_3,Frozen Foods,Frozen Fries,8,368.54,2948.32,307.31,2641.01,Credit Card,Luis Ibarra,Carltown,lopezstephen@parker.info
a5629b8f-cfcd-4dd3-bdc9-c98d894d9081,2025-07-28,Store_9,Household,Soap,8,358.46,2867.68,92.76,2774.92,Wallet,Laura Stephens,Juliahaven,kparker@hotmail.com
b037811e-ee37-4b26-a4b9-442bfa9fdfa9,2024-03-25,Store_3,Vegetables,Spinach,4,233.16,932.64,7.6,925.04,Wallet,Larry Johnson,South Garyfort,john63@gmail.com
5da82d65-da7c-488a-9eb9-8ccba9c46697,2024-10-06,Store_6,Bakery,Bread,10,427.64,4276.4,117.96,4158.44,Wallet,Anthony Booth,Palmerfort,kathydelgado@yahoo.com
a1a9776f-b3e2-4632-89e0-419095c188de,2025-09-05,Store_6,Beverages,Coke,9,85.12,766.08,71.14,694.94,Debit Card,Joshua Herrera,Priceview,monicawilliams@lewis.net
a3ebc70b-47ef-41af-baa8-72e09ed49530,2025-07-16,Store_10,Beverages,Tea,1,397.69,397.69,14.13,383.56,UPI,Amanda Arias,Ericamouth,sierra79@rivas.com
22db0ccd-a1b7-4806-bf95-c1b3f67f01b0,2024-06-12,Store_8,Fruits,Orange,5,115.63,578.15,118.39,459.76,Cash,Michelle Serrano,Jacquelinehaven,jflores@young-graham.com
d4fc3822-841d-459a-9b6f-c71c729840c2,2025-08-23,Store_8,Vegetables,Broccoli,6,43.11,258.66,2.89,255.77,Wallet,John Montoya,Fisherstad,david06@yang.com
5c647499-6b77-4f33-9f40-df011dcd2fef,2025-06-16,Store_8,Beverages,Coffee,8,451.14,3609.12,705.0,2904.12,Wallet,Jason Gross,Colemouth,emilylopez@klein.info
1366f458-3947-456b-b38a-61e023f9c100,2025-06-07,Store_8,Dairy,Cheese,9,321.87,2896.83,551.61,2345.22,Credit Card,Samuel Williams,Bakerburgh,william09@yahoo.com
2443a120-53f9-4ba2-a392-f194597f2c88,2024-10-06,Store_4,Bakery,Bread,10,335.61,3356.1,343.69,3012.41,UPI,Diane Cantrell,West James,coreygardner@reed.info
1e41b436-7d08-40a4-9968-57ea2ec5e5f6,2024-12-14,Store_5,Bakery,Donut,1,479.46,479.46,106.69,372.77,Cash,Michael Williams,South Thomas,drose@hotmail.com
ac3913ea-abec-4c95-a439-564e973093e2,2024-06-29,Store_5,Dairy,Milk,10,318.75,3187.5,614.86,2572.64,Wallet,Jessica Obrien,Port Brittanyborough,obrienrebecca@jones.net
0a31db6b-9152-488c-ae0c-d6f36f8086a9,2024-05-15,Store_9,Vegetables,Spinach,9,51.72,465.48,111.15,354.33,Wallet,Richard King,Barbaraport,melinda25@richardson.net
55bd0d64-c14a-4a72-a3c0-4a58f5370dc2,2023-11-06,Store_1,Fruits,Mango,9,102.8,925.2,110.06,815.14,Cash,Gabrielle Barnett,Bryanmouth,kristin90@brown-nguyen.org
fc78bbfa-711d-403f-a27c-861517f07313,2023-11-19,Store_10,Household,Soap,1,144.73,144.73,7.45,137.28,UPI,Brandy Hicks,Deborahview,hcastillo@hotmail.com
8f238ba7-60de-46a0-94c5-76cd7c8a5927,2025-09-03,Store_8,Vegetables,Broccoli,10,167.01,1670.1,245.88,1424.22,Cash,Mark Roy,Russellberg,julie42@ellis.com
ec529902-32ca-465b-9a76-3cc9dfd9af70,2025-07-27,Store_6,Bakery,Muffin,3,213.32,639.96,137.54,502.42,UPI,Gabriel Green,Samanthafort,cohenjose@smith-morris.com
2fa48580-6168-4ee7-9513-2c0e80ce982b,2025-06-22,Store_5,Beverages,Coke,2,490.1,980.2,132.76,847.44,Credit Card,Douglas Garcia,Valenzuelaview,anthonymorrison@schmitt.info
9a2bf39a-2658-4d2f-987b-861d8d9a73c0,2024-03-03,Store_3,Dairy,Butter,2,85.57,171.14,40.74,130.4,Cash,Joel Davis,South Jessicaton,cwhite@yahoo.com
5c584da3-86d6-4300-b24c-0c27d2fe73f2,2024-03-31,Store_7,Personal Care,Toothbrush,3,23.31,69.93,1.02,68.91,Cash,Deborah Kelly,Port Michaelport,moorejenna@ruiz-cervantes.com
5158c6c2-2a72-434b-bdb6-37e5209cc9eb,2024-06-08,Store_2,Bakery,Cake,7,447.58,3133.06,202.03,2931.03,Cash,Jennifer Powell,East Angelahaven,nicholasfigueroa@hotmail.com
af42759e-9d4e-4ccb-b10f-220603e28a2f,2023-10-29,Store_9,Snacks,Cookies,10,297.15,2971.5,366.22,2605.28,UPI,Sara Phelps,Port Lisastad,amyramos@yahoo.com
50e0a42c-a7dd-42c2-ab9e-274512013558,2024-04-09,Store_2,Vegetables,Onion,1,165.98,165.98,22.95,143.03,UPI,Eddie Glass,Deniseport,gardnerpriscilla@hotmail.com
cb8f2cd1-dab9-416a-a50f-d1e7424295b4,2023-11-22,Store_9,Fruits,Grapes,4,457.73,1830.92,8.52,1822.4,Wallet,Michael Glass,East Dylanhaven,oliverpeter@yahoo.com
